Iteration,Loss,PSNR,SSIM
0,415.1270751953125,19.435125656542652,0.4131546778573533
1,126.10173034667969,23.71804824987479,0.4989858780583153
2,6.871213912963867,28.474242320290614,0.6511972349960785
3,53.0514030456543,26.17327002202685,0.69529445241787
4,119.51863098144531,24.50380731596793,0.5868365720797791
5,133.25718688964844,24.329631813874432,0.5737293312421385
6,102.499755859375,25.100181049248476,0.5977378489855533
7,52.99673843383789,26.711191178767532,0.6681054966836184
8,11.975729942321777,28.93445243311762,0.7946172453756374
9,3.8059163093566895,29.71378859337697,0.7376330689026527
10,18.727975845336914,28.53267021087578,0.6672668778297958
11,27.419965744018555,27.98826337625443,0.6502411818864653
12,23.051334381103516,28.396529874352296,0.6665265048759003
13,10.725459098815918,29.59568727550397,0.7160401161541441
14,1.2560311555862427,30.792112581250073,0.805100225176588
15,7.766237735748291,29.983617415014663,0.823133679812436
16,20.957782745361328,28.11121729560977,0.7246842566771889
17,25.93087387084961,28.374213549488168,0.7087432967906576
18,21.590335845947266,29.128098690271273,0.7325796123140361
19,11.059098243713379,29.946630518433963,0.787410662031523
20,1.9564845561981201,30.91064055956204,0.8604001419025957
21,4.020575523376465,30.605567354713486,0.796054381980191
22,12.118019104003906,29.751145537594212,0.7432877183465604
23,15.671024322509766,29.446931013286346,0.7296608969799857
24,12.42916488647461,29.7812928914325,0.7458055658825617
25,5.449082851409912,30.547026337016163,0.7914835793016293
26,0.9147049188613892,31.124881118079873,0.8594767957926821
27,5.755959510803223,30.687575665286243,0.8203385858937232
28,13.176365852355957,30.322316536101525,0.7602234054427166
29,15.88943862915039,30.16782833664612,0.7472301572148143
30,13.038694381713867,29.874867118043266,0.7564595587685125
31,6.359381198883057,31.44064139413405,0.8266284386372467
32,0.9993643164634705,32.244073280715256,0.8829448512593587
33,2.379031181335449,32.14814817634943,0.8391709439156764
34,7.403983116149902,31.180388354770308,0.7914514260368553
35,9.578170776367188,31.289618517075198,0.7845556345077195
36,7.505213260650635,31.596142001327753,0.7983534749220293
37,3.067983627319336,32.540491370202055,0.8400481770721376
38,0.4316979944705963,32.41873659960467,0.8849469885843331
39,1.9750868082046509,32.269008047244085,0.8697145623216203
40,3.8989222049713135,31.97144825862571,0.8382002818953666
41,3.5388879776000977,31.869888247647523,0.8399643157866356
42,1.5354231595993042,32.111539510261736,0.8711203547240668
43,0.5479336977005005,32.3748592441785,0.8830134257100541
44,1.230118751525879,32.75982031428258,0.8700381727875062
45,1.2199970483779907,33.24455081008364,0.8753795413186587
46,0.7327792048454285,31.843197290608416,0.876109060267261
47,0.27577564120292664,33.608793048810305,0.9035262511924393
48,0.5335907340049744,32.81053049639402,0.8910189557168211
49,0.5018330812454224,32.491719033629096,0.8890855450305976
50,0.5473666787147522,32.806836687144475,0.8880026088408605
51,0.4326286315917969,33.80840663226108,0.8984105153076388
52,0.5710529685020447,31.756193734203315,0.8808521670812534
53,0.8125414848327637,31.289788887755105,0.8720626108336784
54,0.4261537492275238,33.48378532566549,0.9031312217838019
55,0.34678441286087036,33.20326106884838,0.8966652653844654
56,0.4941311180591583,33.098940378595664,0.8933783795195921
57,0.6177766919136047,33.1185022744154,0.8915889669519192
58,0.3862904906272888,33.44357010875565,0.8981324163046889
59,0.2626187801361084,34.34431179645189,0.9098505388513934
60,0.4433676600456238,32.949950089808205,0.8950859775175899
61,0.5030261874198914,32.27482671148947,0.8856297640508981
62,0.2429838329553604,33.98103241032364,0.9095816171615795
63,0.25610920786857605,34.922651306606745,0.9134686423223615
64,0.2877669036388397,34.60421302123384,0.9108159123242349
65,0.30362555384635925,34.649624706535796,0.9110856034826637
66,0.22314368188381195,35.05709468212999,0.9156352160487268
67,0.15614521503448486,35.33391689472228,0.9182670610132218
68,0.29979801177978516,34.17513716783675,0.9101548929039835
69,0.16629362106323242,35.84562093283674,0.9206903078124523
70,0.16929936408996582,35.53736752511474,0.9197322777147591
71,0.20788420736789703,35.5322918833224,0.9193047560850978
72,0.14982296526432037,35.92786516663526,0.922399255483687
73,0.21098949015140533,35.06684061168441,0.9185475312970877
74,0.28800442814826965,34.56041559364777,0.91351158824718
75,0.17107722163200378,36.54914157012567,0.9250147187470794
76,0.17346219718456268,36.012505919737265,0.9225000822415501
77,0.1763870120048523,35.76356459768495,0.9213575846023464
78,0.18579934537410736,35.917313091865886,0.9221307728529871
79,0.10412087291479111,36.824441856912316,0.9277892155531645
80,0.20539280772209167,35.48300837237516,0.9220243602480889
81,0.30678290128707886,35.035765570229856,0.9170364292674065
82,0.26473110914230347,35.97965590984891,0.9222944641104937
83,0.20777304470539093,36.829472050834525,0.9247974066574574
84,0.1850501447916031,36.30038247048622,0.9236904262875617
85,0.12538357079029083,36.41672120072296,0.9254593624576628
86,0.1065356656908989,37.023117302116326,0.9287114486029148
87,0.13907721638679504,36.62104852023048,0.9274862420799732
88,0.12107450515031815,36.71732642018012,0.9279843828811646
89,0.08336669206619263,37.10487294618443,0.929243009475112
90,0.13144151866436005,36.64399655341392,0.926161562669754
91,0.1836829036474228,36.52300206317819,0.9246671077213288
92,0.1702679693698883,36.947632096341174,0.9262339830561876
93,0.13165564835071564,37.14079992460246,0.9278726169387103
94,0.10931075364351273,36.74293069587945,0.9279424656395913
95,0.09719448536634445,36.881209967026145,0.9287092289741039
96,0.10615590214729309,37.193646761293294,0.9293155118552446
97,0.11842825263738632,36.96522323579208,0.9279713711827994
98,0.1029474139213562,37.01871047308815,0.9284097831550836
99,0.07651704549789429,37.27775916257422,0.9299082664182187
