Step,PSNR,SSIM
0,16.972949661587325,0.12244326882728232
1,18.30737283273915,0.1806846430902018
2,19.285909649134933,0.21954168830916904
3,20.046035672227283,0.23837603589961703
4,20.663589673430593,0.26316833669617706
5,21.369516232928998,0.29196900354143196
6,22.122807197041467,0.3281605156144267
7,22.6056227702801,0.3463833564017215
8,23.010594055988793,0.35641547970079873
9,23.306366348233496,0.37300715447758
10,23.57664463825172,0.3938123245957827
11,24.32426850323333,0.4256624589108371
12,25.127703691408545,0.45125905168026975
13,25.790035801332678,0.4730211683216507
14,26.265111249135916,0.49406064902269536
15,26.67122305445755,0.5152273384996685
16,26.98029984021973,0.5341393786865483
17,27.177558626992656,0.5477287816461397
18,27.3144989622029,0.5582768577099051
19,27.467068743565044,0.5713572562038265
20,27.628591429145935,0.5844458597703944
21,27.6472541260644,0.5941903358491697
22,27.836236818761158,0.6050239504288354
23,27.972221584113587,0.6173468045258028
24,28.38700831783774,0.6391735949462131
25,29.61781930601895,0.6820529061920331
26,29.54774184946217,0.6974503933810889
27,29.585212318421217,0.7092372239789031
28,29.550619135206823,0.7195714327646401
29,29.268372146995645,0.7196187603450306
30,28.655328488936078,0.6976262376706899
31,27.85574430555773,0.6511213616116587
32,27.560989827304773,0.6388101749316324
33,27.71671646701399,0.6645732138765221
34,27.846086256716283,0.6824968747478819
35,28.18400466125035,0.7040744654851151
36,28.714662319148538,0.720425080098208
37,29.233750156845577,0.7326612583939638
38,29.5498560185207,0.7394730250838139
39,29.678272518145036,0.7426571319397985
40,29.751188202950907,0.7445797642474412
41,29.83773165240723,0.7472893532745658
42,29.913163933381828,0.7490617512568908
43,29.909978982797103,0.7495396058148639
44,29.88315590674956,0.7479982114864167
45,29.923261779988273,0.7467785767132364
46,30.07821131325339,0.7479251698306142
47,30.401399567980334,0.7566086988659101
48,31.037280858959004,0.7850122367704874
49,31.950632970986312,0.8323903183772201
