Iteration,Loss,PSNR,SSIM
0,410.19012451171875,19.189111073959197,0.420895906374581
1,119.6008071899414,23.95403264252551,0.5140720075858943
2,5.989591121673584,29.640443362747465,0.6878615027680807
3,52.82539367675781,26.452007558935918,0.6873679545237027
4,111.92337799072266,24.941892172985348,0.584124398851773
5,118.63754272460938,25.006189934267283,0.5822009802752556
6,85.09371185302734,26.02446309571662,0.6023244628823137
7,38.22730255126953,27.973308431398802,0.6576930202577302
8,5.2753705978393555,30.058062381154805,0.8210465313810176
9,9.799776077270508,29.48695076539543,0.7820287304695901
10,33.20325469970703,27.677340683877038,0.7005668881481439
11,45.74378204345703,26.946794920807378,0.6772059022123534
12,40.85645294189453,27.231797403814,0.6900500246149414
13,23.973970413208008,28.41134442180595,0.7374092665705451
14,6.025775909423828,30.848793156885783,0.8346743523879929
15,1.3550732135772705,31.828389768790238,0.8603112370220777
16,7.721447467803955,30.864050108376404,0.7681840459936335
17,10.851073265075684,30.394749032223057,0.7386735106092133
18,7.596525192260742,30.937567329148415,0.7685364751522225
19,1.9884384870529175,31.901682889185174,0.844017789237279
20,1.58494234085083,31.707142381128556,0.8855319393856209
21,4.677788734436035,31.207332443017897,0.8545037257848852
22,4.593799591064453,31.22118445547386,0.8552085893963166
23,1.771584153175354,31.66215032755153,0.8831664836799689
24,0.9661848545074463,31.84669307906672,0.8680163585019549
25,2.079897403717041,31.773386876502805,0.8392915063183591
26,1.393154263496399,32.05921890331059,0.8593422039181441
27,0.497679740190506,32.293197901677836,0.8952521101913208
28,0.8743857145309448,31.316332314817267,0.8776659633104882
29,0.6742740273475647,31.434201603431994,0.878759672978797
30,0.5010986328125,32.361550230707046,0.8884496072093313
31,0.5119275450706482,32.13804366768712,0.8862270256962134
32,0.3350640833377838,32.69969544046681,0.8896482258435171
33,0.8734356760978699,30.910695659689402,0.8624461056486592
34,1.1906421184539795,30.272708549284104,0.8516668948219586
35,0.6540846228599548,31.35970007636514,0.8634547054749802
36,0.3353195786476135,32.78399876813737,0.8789419200009965
37,0.4907021224498749,32.17696006778774,0.8726450383388958
38,0.29656991362571716,32.83610076742483,0.8763090499251313
39,0.38144439458847046,32.3455243323905,0.8687994414777644
40,0.4859160780906677,32.01236647178518,0.8612722705994975
41,0.2644396424293518,32.9202949440219,0.8687219512777087
42,0.5208920240402222,32.4595410377945,0.8669830617461267
43,0.7197624444961548,31.90257583747559,0.8613777427953649
44,0.5199400782585144,32.128326395016636,0.8593524811595318
45,0.4513242244720459,32.980843487967434,0.8618065238063601
46,0.3175309896469116,32.78452821612362,0.8679360275763274
47,0.4529801905155182,32.6731989432394,0.8749958773893863
48,0.3017737865447998,33.06473918628883,0.8787015405822192
49,0.29311084747314453,33.257024032329134,0.8756121234643459
50,0.27808859944343567,33.19183374807003,0.8800702112840284
51,0.3259038031101227,33.3626838216128,0.8886841302216872
52,0.20827095210552216,33.62072858358954,0.894661400844574
53,0.4334546625614166,33.57511327616006,0.8919975726774838
54,0.5973973870277405,33.1844426994492,0.8911868128277893
55,0.308243066072464,33.25475257449975,0.9019192832375872
56,0.27205175161361694,33.98406976951089,0.9075383084797114
57,0.3058162033557892,34.00460323129491,0.9072126737067613
58,0.2529508173465729,33.99006162527431,0.9111726567775608
59,0.32246479392051697,34.33624103419663,0.9144790033047786
60,0.20080003142356873,34.46259251450293,0.9179049967378676
61,0.2785329818725586,34.09826891714798,0.9156727787382231
62,0.47169435024261475,33.626053738021874,0.9092348955984378
63,0.2985054850578308,34.450858626900626,0.9164932417265363
64,0.1536620855331421,34.82095422914896,0.9230118931421414
65,0.22824302315711975,35.09788769405422,0.9250235301963091
66,0.16789743304252625,35.27542677676187,0.927439999686718
67,0.1776207685470581,35.01778866539529,0.9270662841695808
68,0.23080788552761078,35.30079014740145,0.9276670253306478
69,0.1472281664609909,35.78764141834778,0.9314568851696402
70,0.17651928961277008,36.04548177372785,0.9331365633209348
71,0.22203221917152405,36.236638691894,0.9335542346490808
72,0.12278540432453156,36.45777731013234,0.9368406429232955
73,0.21572528779506683,35.779116850402744,0.9364223438096679
74,0.3591476380825043,36.13120562308062,0.9339031294608712
75,0.4002405107021332,36.292074316622816,0.9295310902382433
76,0.25505053997039795,36.29178745132443,0.9325429103341475
77,0.1261228770017624,36.419723369413724,0.9365022249148488
78,0.21400536596775055,36.71556643827834,0.9367406292803288
79,0.2569986581802368,37.037312944832934,0.9376312989733219
80,0.1770484298467636,37.10116387264615,0.9409763639332056
81,0.1064688190817833,37.002255322333596,0.9429881799577474
82,0.09935025125741959,37.16178003173085,0.941788886698246
83,0.11105724424123764,37.105050080960595,0.9411159039008617
84,0.0828365758061409,37.29902416003433,0.9428222262024879
85,0.10635698586702347,37.27695337608153,0.9442951490252018
86,0.14399850368499756,37.25828188187013,0.9435354040001631
87,0.14285363256931305,37.63454896318386,0.9434662567687034
88,0.10766077041625977,37.53048919939398,0.943708262133956
89,0.07835092395544052,37.53730004301437,0.9445521434516907
90,0.09927434474229813,37.65223505986856,0.946148623785019
91,0.11739476025104523,37.52300269012067,0.9461315357129574
92,0.09234945476055145,37.7560266571941,0.9463089689686298
93,0.07247689366340637,37.73107327697795,0.945986730678916
94,0.08228355646133423,37.90935234691371,0.9468147382538319
95,0.10056330263614655,37.7016205796251,0.946958727277875
96,0.0908181294798851,37.838956751672704,0.9474385019239188
97,0.0754452794790268,37.90748824054369,0.9469992619444132
98,0.07204127311706543,37.839820539585475,0.9467196971728802
99,0.07560781389474869,37.97771335801158,0.9477588361120224
