Iteration,Loss,PSNR,SSIM
0,510.15374755859375,16.29538095256509,0.3672218007398798
1,196.52865600585938,18.486072634573432,0.4674450061824322
2,53.46266555786133,20.568154125005833,0.5584811830836178
3,116.50770568847656,19.173198175833328,0.4303706418892371
4,107.17906951904297,23.179320232478545,0.5309668986398067
5,124.80216979980469,23.8983719059252,0.5366300114162443
6,106.1432876586914,23.855985219649835,0.5307629916708722
7,61.51707077026367,24.46577703766586,0.5467122353274869
8,21.588375091552734,25.157923813358963,0.6610239627576414
9,11.381068229675293,25.119804582542656,0.7636793498094766
10,23.41092300415039,24.769800689710255,0.6684882463585292
11,28.138240814208984,25.616649238829826,0.6702847966981696
12,24.022186279296875,26.081409891104755,0.7008850010354505
13,11.632309913635254,27.179100968174247,0.7566397114179647
14,1.352439522743225,29.980066798104623,0.8698826490518057
15,7.694899082183838,28.353422864121182,0.7282976637033871
16,17.541677474975586,27.265921073327437,0.655502859431108
17,19.980146408081055,27.05206866857015,0.6424680860421172
18,14.489034652709961,27.18726042177166,0.666601274653807
19,6.452488422393799,27.382550292662152,0.7249681631835508
20,5.15775203704834,26.494421577550774,0.7925563620804567
21,8.27857494354248,26.701842792584742,0.77157654886502
22,9.446111679077148,26.896447828683332,0.7782305466974233
23,6.753105640411377,27.132181005650434,0.8032874985250863
24,3.690556526184082,27.465839148095064,0.8045662673347413
25,6.749801158905029,27.587241795487056,0.6953105096819564
26,11.339912414550781,27.537413507971962,0.6639806359872452
27,11.595178604125977,27.550546031723822,0.6592654799377872
28,7.742854595184326,27.644865356777068,0.679664680200119
29,3.726276397705078,27.668014113742267,0.7370530606275657
30,5.6055192947387695,27.32993695813331,0.7980520660614248
31,9.977352142333984,26.968679947667844,0.7796090534168673
32,10.871246337890625,26.859883557545462,0.7710041434347955
33,7.868118762969971,27.095117825691876,0.7826588602143962
34,3.8724210262298584,27.535840675938058,0.7827362941907937
35,3.76975679397583,27.85390899683868,0.7179959685441898
36,6.134647369384766,27.970588443845546,0.6852740400347515
37,6.432462215423584,28.07994347122884,0.6846077472007447
38,4.512631893157959,28.119988146948582,0.7067001517664474
39,2.832946300506592,27.9893526210936,0.7559923954272042
40,4.667907238006592,27.847517747766084,0.7971718945130732
41,7.0233378410339355,27.77439119439281,0.7984234118998945
42,6.903909683227539,28.052701444735376,0.8071762677094619
43,4.573925018310547,28.45127480355847,0.8231725550900423
44,2.539048433303833,28.7444614754399,0.8173270687672778
45,3.942373275756836,28.840825370119717,0.7515568565978459
46,6.446404457092285,28.863513978603134,0.7174766483419288
47,6.937072277069092,29.12369956461193,0.7186653921266916
48,4.787284851074219,29.772440197437803,0.7555340577300633
49,2.2878811359405518,29.692653484913354,0.8019023731255875
50,1.2950628995895386,29.391975398453212,0.833654310661192
51,2.320007801055908,29.406534589870766,0.8346451318567344
52,3.126091241836548,29.613712447847828,0.8250345163403546
53,2.6470494270324707,30.095263303043946,0.8244651504719244
54,1.8414602279663086,29.889278882662524,0.8317273987328375
55,0.8080508708953857,30.463731092505192,0.845523657234529
56,1.2623485326766968,30.354364910626785,0.844888306950871
57,1.7709764242172241,29.944055379617897,0.8266302011506017
58,1.512554407119751,29.8659778985775,0.8296785776319774
59,0.9952391386032104,29.939791686263902,0.8379682693590139
60,1.0486112833023071,30.265271982259385,0.8331163072196869
61,1.4175670146942139,30.283509774712645,0.8069232885946966
62,1.4308134317398071,30.055407600284177,0.7965188297269725
63,1.1690040826797485,29.93918994740969,0.7991024086079177
64,0.9070162177085876,30.110435911734594,0.8065548132428937
65,0.8519970774650574,30.301479428804505,0.8166456925917733
66,0.9226991534233093,29.954163480935165,0.812672674884425
67,1.0017684698104858,29.62313781050434,0.7981943285604194
68,1.0068200826644897,29.676375887463557,0.7891805310571033
69,0.8404908776283264,29.988846959629818,0.785754344853743
70,0.7541949152946472,30.12986681400158,0.7784227540806299
71,1.2022747993469238,29.576980645531165,0.7624252450607617
72,1.77517831325531,29.12245045038656,0.7575598592017612
73,1.8053470849990845,29.08610591767243,0.7540010794639753
74,1.6968300342559814,29.134972687442037,0.7496958668780709
75,1.1618894338607788,29.631285190650228,0.7502356240475602
76,0.7244999408721924,30.051576524537058,0.7484513842704013
77,0.8321084380149841,29.670433185773625,0.7469982264373992
78,0.9177935123443604,29.449404930930694,0.7443869315337114
79,0.9833844304084778,29.355532155288103,0.7412744657017585
80,0.9104968905448914,29.474829873238907,0.739962830014894
81,0.771304190158844,29.76831889569006,0.7380985500656301
82,0.7540552616119385,29.828934539410614,0.7294432626735637
83,0.7407640814781189,29.961119034388716,0.7210784125346607
84,1.1469796895980835,29.42979732478421,0.7105462240640514
85,1.2432057857513428,29.310232125159132,0.7066193273514833
86,1.1723787784576416,29.360113274430333,0.706391141308571
87,0.8314167857170105,29.744446740275492,0.7098870692462441
88,0.7077604532241821,29.92182823279155,0.7155555507145039
89,0.7675845623016357,29.76309536382376,0.7155881607583898
90,0.7158061265945435,29.83107872750969,0.7145633223444314
91,0.72943514585495,29.772264434338478,0.7111427946160355
92,0.7234753966331482,29.770233058464367,0.708124484922945
93,0.7098897695541382,29.794092145432675,0.7042165449425343
94,0.7111548185348511,29.784446720506544,0.6997556722313135
95,0.7016699910163879,29.776210100953936,0.6972781088934347
96,0.697573721408844,29.765378979953482,0.6919062575844137
97,0.7380963563919067,29.66564656896287,0.6839829367243312
98,0.7324989438056946,29.65215608208535,0.6793931857180151
99,0.7207335829734802,29.649198811609338,0.6751663151342577
