Step,PSNR,SSIM
0,16.9979041772747,0.12562644548982393
1,18.365640985207623,0.18581072969187476
2,19.351580069763983,0.22472791769850192
3,20.159509331768422,0.24507769480124758
4,20.794151520995143,0.2684337693580336
5,21.50547161803866,0.29660415034999565
6,22.21692633984827,0.33038434389282967
7,22.712944246763623,0.3506943293856634
8,23.138752931199402,0.3613289547571859
9,23.418599964371445,0.37650014833836315
10,23.704074627670515,0.3985515383905202
11,24.46553928453797,0.42873507081037504
12,25.31817047043298,0.45617538295700777
13,25.94320717978658,0.4789533072456261
14,26.520628353318585,0.5036363586056307
15,26.923033382453486,0.5253116477552524
16,27.22816029436125,0.5440938828284373
17,27.46695022618041,0.5586842083665328
18,27.661747558556517,0.5709718836591746
19,27.825215430323578,0.5835963320535347
20,28.01846385935174,0.5973944211558895
21,28.058656547079597,0.6089824241529945
22,28.26066119691623,0.6186079666735586
23,28.343464371803005,0.6271225709447973
24,28.36738192503274,0.6357519407816865
25,28.719834646455723,0.6501741729339855
26,29.128452764646845,0.6638559451593068
27,29.719588731712093,0.6832018843910694
28,30.356094684848912,0.7053667236034871
29,28.606839755364824,0.7057730061970651
30,27.270829012260794,0.6156999767008526
31,27.225452505821664,0.6086656414032708
32,27.249598763709393,0.6218316847365759
33,27.41137374276179,0.6571644045752916
34,27.60256210614854,0.6844590973714125
35,27.973447818655103,0.7013595783394445
36,28.549541366633086,0.7100482776780966
37,29.086489261699604,0.7186116566800571
38,29.40277866610768,0.724919429546563
39,29.619376754118065,0.7307491030197334
40,29.73650603976852,0.7340186296533264
41,29.824359032907864,0.7369295026427889
42,29.867576183878267,0.7384203363357661
43,29.890971408404337,0.7398051174344625
44,29.981860126627836,0.7414375322542223
45,30.10627950634719,0.7440632278277539
46,30.325868115805193,0.7501938148423789
47,30.632395958664887,0.7635726105183198
48,31.20530595395803,0.7959521192500806
49,31.974663286003143,0.8395411806591367
