Step,PSNR,SSIM
0,10.030690233562273,0.010578061969487197
1,13.152266995731345,0.023596348294933494
2,16.436548525687357,0.06971794817897796
3,12.783917200997742,0.021139978006708787
4,16.080578763480055,0.053635455682953366
5,18.667961567462815,0.16400641124206997
6,15.240865408695072,0.05087581072895696
7,18.455678131536967,0.1427050728778062
8,20.06355407773811,0.2514553052957917
9,16.80468351244817,0.09129643564453116
10,19.93822663447403,0.23262363011584572
11,20.916823551348116,0.2922714280260833
12,18.174937395382756,0.15050865176378617
13,20.81938503173712,0.28916093168586837
14,17.484906435166945,0.14074294202921958
15,20.3896251472864,0.27281922265988456
16,21.6381823779983,0.3307301497339336
17,19.249396293917773,0.21338152418102643
18,21.40460255798915,0.3379929325411294
19,21.951850314670214,0.3525553579600202
20,20.225273919606735,0.2797725511677632
21,21.90111148509373,0.3726861117449922
22,20.026712618471944,0.26642910013590804
23,21.849560175594817,0.37758910054854194
24,22.421099133893655,0.3981820835043809
25,21.22215260895952,0.33529612782013213
26,22.50092817347722,0.4175668235235392
27,21.14116387015633,0.3228511676909502
28,22.659992012871083,0.42696956662729085
29,22.999054942022973,0.44805817678406834
30,22.351875947290427,0.40355251113584045
31,23.206369921710763,0.46683860006667705
32,22.265616297633546,0.38324788005391275
33,23.310082371429214,0.4744968523077576
34,23.492400140144802,0.49695214664682663
35,23.260068618433944,0.45926654126612876
36,23.673077510406337,0.5098937064033664
37,23.2946556397367,0.4515667647516281
38,23.79233429680855,0.5219553710496353
39,23.357168296946334,0.45330642275236765
40,23.910093729427082,0.5307856422651879
41,23.541581528516204,0.4725522628739376
42,24.081373192341673,0.5414320282152749
43,23.783518884178207,0.49957393011292606
44,24.273218010764253,0.5516348837400477
45,24.01353673534135,0.5085134605451099
46,24.43029689490407,0.5588059299971291
47,24.25607020794098,0.5306254896338606
48,24.59736499409479,0.5675177417654531
49,24.424921951706736,0.543156718467932
50,24.727434012814346,0.5734392183601057
51,24.783561057893863,0.5616149403054012
52,24.92535336302079,0.579475978462306
53,24.642362605926817,0.5606033079274005
54,24.78595800931177,0.578814868831403
55,24.64028234349221,0.5657912874339927
56,24.83506234409962,0.5848888302890438
57,24.884340859739048,0.5835073819554769
58,24.977721029853534,0.5887352419607212
59,24.80285917731151,0.5834016637029963
60,24.935725069821043,0.5924331413814121
61,24.94335029272301,0.5877002657813276
62,25.08938218220852,0.6017008269788441
63,25.034765348022173,0.5965567811059999
64,25.154545235431293,0.6065981045173071
65,25.16058679157819,0.6031833886811674
66,25.263330579865606,0.6146989503072392
67,25.238116500832177,0.6138880003014017
68,25.317772753794742,0.6216239972393932
69,25.433244755603415,0.6216182331133601
70,25.492685539304375,0.6281438211098583
71,25.502880557965348,0.6273652985708809
72,25.550965453596643,0.6336481051990247
73,25.594429923681275,0.6286130395856362
74,25.68357476961637,0.6411995297258036
75,25.77164941624021,0.6348556164578616
76,25.79945249587185,0.6473234761639882
77,25.893777236271237,0.6386822957513956
78,25.946931032994453,0.653311841840759
79,26.0319582559042,0.6490530945419009
80,26.108759295591643,0.6610569304686396
81,26.190808517030177,0.661895681549504
82,26.28291562025618,0.6725185681782905
83,26.363159444348838,0.6711690584403973
84,26.43118984374217,0.680650689894706
85,26.464720684064464,0.6813432305254854
86,26.55228971325378,0.6894660732421155
87,26.601760225480902,0.6883298390316351
88,26.67470753724434,0.6965131720463291
89,26.750196375035976,0.6855789521978815
90,26.809231731023484,0.7020025214078854
91,26.89218533037323,0.6999682016655691
92,26.923759301894272,0.7099552529363977
93,26.998943487686645,0.7035895831245861
94,27.007011100948294,0.7150714312014345
95,27.0631114522272,0.7049906687587062
96,27.08765678589444,0.719121257759791
97,27.117328440049754,0.709334486521998
98,27.132559135649274,0.7210392246725102
99,27.153939840830613,0.7119015481921737
100,27.160482295120516,0.7216564750500045
101,27.167175143921945,0.71241847970748
102,27.188487237307484,0.7226210228340806
103,27.200621028235954,0.7149509425684356
104,27.210824577393705,0.7229630058887159
105,27.228324538291684,0.7163421578644761
106,27.25117945126867,0.7262230446416631
107,27.266280207157948,0.7176290459286971
108,27.29460584077355,0.7277524972446304
109,27.314726325196176,0.7191090877369543
110,27.348554353115944,0.7286569715215897
111,27.369224178525194,0.7229364771168242
112,27.395651951597486,0.7307323988228664
113,27.43255934250708,0.7231836950880054
114,27.44619742206105,0.7337329173330853
115,27.49103672895728,0.7274825977352554
116,27.518021176463453,0.7359762151337582
117,27.559375186668824,0.7318429425295119
118,27.59019453895582,0.7387426904209237
119,27.619940334049062,0.7343233020997512
120,27.654111853838586,0.7411481576747454
121,27.672399562389757,0.7369072856161211
122,27.712245165517288,0.7424376078511956
123,27.72478399853344,0.740009151773192
124,27.75989780054024,0.7454305989896903
125,27.790295671108023,0.7410238548605744
126,27.825957343032,0.7469139120351989
127,27.84133225434855,0.7436686806511763
128,27.87342987498303,0.7491002135774639
129,27.885487414546976,0.7450564591450651
130,27.915485874127963,0.7507786154995444
131,27.935581751802726,0.7459587732505718
132,27.96956156111509,0.7523397259822455
133,28.0069023542678,0.748802531021432
134,28.037334008697627,0.754701790139867
135,28.07837749800736,0.752809825175461
136,28.120550613949895,0.7574787549136638
137,28.162096871586343,0.7532827984854497
138,28.187903981301194,0.7607959703489922
139,28.22583188816914,0.7572515433369791
140,28.26269805284433,0.7634457371277211
141,28.292097305269518,0.7607437970041417
142,28.350662822948532,0.7646056185788818
143,28.395848841140186,0.7644141198410137
144,28.469351865032053,0.7709683355032583
145,28.601920710576483,0.7707626175701544
146,28.920399931782356,0.7859644770072258
147,29.182585488299672,0.7988431787111268
148,29.281815765733587,0.8069802042596145
149,29.36688910691754,0.8087176577639487
150,29.422981160472986,0.8139616659922773
151,29.467861851642162,0.8124781251173949
152,29.50587076811656,0.8164265693641258
153,29.545337846631426,0.8145145176141236
154,29.58426161160576,0.8184989212665679
155,29.622354002378827,0.8173165502726534
156,29.657542740611778,0.820910254317219
157,29.697474101462575,0.8186837510641513
158,29.729890047606887,0.8230944248179899
159,29.765111721982013,0.8216241833219544
160,29.80507907163674,0.824964813494678
161,29.83127231635187,0.8245808704263968
162,29.874150568082168,0.8270900139146568
163,29.904672017250498,0.8258594377269615
164,29.942176521458283,0.8293406943964791
165,29.973496560337956,0.82806197794224
166,30.007246282309772,0.8312302232169542
167,30.04631851020886,0.8300089791912573
168,30.07831476037151,0.8331545548291472
169,30.114715600867157,0.8319646205297373
170,30.14980656571427,0.8352611221077255
171,30.18324547262143,0.8346447377466539
172,30.22596675344229,0.8373267945523695
173,30.269862592515672,0.8366738260283668
174,30.310289352954797,0.8393752140630898
175,30.352009503383577,0.8387616603673349
176,30.395614704108745,0.8415575070594644
177,30.436892285133275,0.8408077523471597
178,30.478965040589262,0.8433722264306268
179,30.516575887397135,0.8429507948014081
180,30.568189435859384,0.8454355678042239
181,30.61409736973927,0.8450668713890179
182,30.66111211827816,0.8474953144749616
183,30.704696246253302,0.8471536687857835
184,30.75297548742107,0.8494216807513129
185,30.794254366103143,0.8491952979837324
186,30.837808347019042,0.8513021547262465
187,30.882726857136433,0.8510880449995999
188,30.92699841229569,0.8530511981916884
189,30.968203144888022,0.8529214086941515
190,31.01621424011193,0.8547195117730182
191,31.062557314153068,0.8547122711886479
192,31.110842915258907,0.8562279649891114
193,31.158654154309325,0.8561556366500194
194,31.21306311480465,0.8574064646502726
195,31.26547170552675,0.8573480033450174
196,31.32946750076993,0.8583547367353588
197,31.39607988809454,0.8584789179675681
198,31.475327519683447,0.8594526230455414
199,31.565454142226987,0.8597885895156357
