Step,PSNR,SSIM
0,17.049663952351,0.1268357509266069
1,18.254842082263607,0.17815271484922152
2,19.218205486505838,0.2158215978087365
3,19.9479355874356,0.23238698563390714
4,20.452486126208992,0.2531875969581888
5,21.09403252351327,0.2717091331647218
6,21.793208389003198,0.299940086582299
7,22.337247481271678,0.3282545034485617
8,22.731500468088548,0.3327246385279383
9,23.1188156840405,0.3565846465634242
10,23.422499131527914,0.38200959588138883
11,23.979247892105654,0.40591456380543933
12,24.498806098883684,0.42385162621365824
13,24.97633060183313,0.4411683119814211
14,25.50289051633957,0.45822507547066477
15,26.05074305617064,0.47970879786742965
16,26.30615422527,0.4991013279842059
17,26.654058200747826,0.5082772402689235
18,27.0053647981498,0.5222131319873347
19,27.405180702524966,0.5409154494321383
20,27.827517759569385,0.565635399749564
21,28.1906852802801,0.5897879396523982
22,28.334633068129172,0.59939068061338
23,28.370306569804114,0.6099461976213474
24,28.180924841023327,0.618633009390342
25,27.843260017622296,0.6247461250341786
26,27.51030759763317,0.63242151713356
27,27.341506795723518,0.6382078493565452
28,27.241867441811202,0.6438106168407565
29,27.299593833186726,0.6510728531951774
30,27.49519662410635,0.6595745066854641
31,27.63839038823022,0.6646087073917296
32,27.749570343025866,0.6697011833312805
33,28.132145263702615,0.6727751655348991
34,28.245123400226234,0.6772338928800004
35,28.43773238135388,0.6818049988585627
36,28.689971433562704,0.6867939619760554
37,28.859845683754948,0.691502195281825
38,28.942467807908105,0.6948184042886276
39,29.004752561668386,0.6978152023769649
40,29.057698125354158,0.7007693858708138
41,29.136278643519567,0.703935573938614
42,29.19169571508111,0.7065041777750333
43,29.230043477421383,0.7092013744867938
44,29.304262255963472,0.7112315011439938
45,29.387246286854367,0.7139100629715472
46,29.56908628216004,0.720924774657676
47,29.908925238730205,0.7397005583752073
48,30.45013833841836,0.7822768992387643
49,31.17333138705231,0.8251257749447832
