Step,PSNR,SSIM
0,9.996043298693838,0.009796597984894222
1,13.078144599748157,0.021539141838093457
2,16.27314024235481,0.06448533586155125
3,12.355896263069408,0.022735795979899054
4,15.774696051027707,0.04906365282730264
5,18.39953225272034,0.1557973634898676
6,14.875529955645222,0.04668202848119342
7,18.018501157079907,0.13049297117503986
8,19.650838821962925,0.25297643416527077
9,16.447857954284796,0.08213202247040909
10,19.411916828392798,0.2239261196991145
11,20.39165689220361,0.3029469989683142
12,17.767757887177744,0.13704001888317194
13,20.233872814656802,0.28883922624422065
14,20.094558799185926,0.28274537761349167
15,21.14383184841415,0.3381430384467599
16,18.831475834235466,0.19285099325782423
17,21.01740710448533,0.33980445817001137
18,21.54610284559693,0.3626762102300843
19,19.863762059637537,0.2622019727627942
20,21.577364263756746,0.37648000703818496
21,19.812014061019955,0.24047217236516275
22,21.905584195179397,0.386491751737356
23,22.493342834186482,0.4124148451567765
24,21.08603227991413,0.3122004443824266
25,22.586002893763123,0.4261686008907717
26,21.36834801604659,0.3127059061706053
27,23.12944701942765,0.4399620166734959
28,23.717981596049754,0.4779715744917388
29,22.898346396545737,0.3995130664483081
30,24.171083677749643,0.49557210742935154
31,22.981071294578562,0.3818228902170439
32,24.544529561766847,0.5038278185943188
33,24.842324278334548,0.5448667730296174
34,24.29260927887919,0.4663422722297927
35,25.052161402545625,0.5554160946040118
36,24.14708077175284,0.42665959877309695
37,25.083320990704124,0.5572135166299846
38,24.170132725958524,0.42564154714063884
39,25.06893317212143,0.5544483271119376
40,25.037424703418015,0.5814601953267993
41,24.89040073540435,0.5133104349728741
42,25.001642443512928,0.5842592243589436
43,24.67407365857802,0.5000756460255248
44,24.932754298331908,0.5796545850810387
45,24.662272486760806,0.49887639215986085
46,24.878218643827186,0.5783063409362291
47,24.565811617357515,0.5071404552296325
48,24.818761395792947,0.580700179441114
49,24.609277306015574,0.5423513576209039
50,24.832101801510802,0.5883741554005603
51,24.687262428623917,0.5470070354044498
52,24.839563475570827,0.5942551951807792
53,24.63978700348421,0.5648634307218473
54,24.7297249209042,0.5943428736587894
55,24.59660682129071,0.5743604519772192
56,24.78250039945057,0.6008046102091514
57,24.786013155670844,0.5941508425660995
58,24.874571220400586,0.6071980947513582
59,24.752474770762078,0.5925503075073182
60,24.889949267571115,0.6116005330830181
61,24.94654126074643,0.6076727989922363
62,25.101225709083547,0.6220218667056955
63,25.05613936506528,0.6088582842573416
64,25.15693834976404,0.6268818160464612
65,25.244780436703277,0.6158623214252492
66,25.342306598112483,0.6339986318882759
67,25.30952967670217,0.6305732754082258
68,25.423688996022808,0.639368514892553
69,25.60982337466654,0.6425225448702453
70,25.66280887180468,0.6462909622308339
71,25.725503316422966,0.6446682790607012
72,25.771012566867675,0.6514830632792872
73,25.886229876991607,0.647827219072336
74,25.966738268253728,0.6603775234445216
75,26.094769024505094,0.6629371518277254
76,26.16208903484486,0.6691813517505016
77,26.24980216112378,0.6644159447876122
78,26.32203151554343,0.6773795301780189
79,26.405660254765348,0.6784290050391336
80,26.4943416564854,0.6842004561349914
81,26.454660498685236,0.6892318768798897
82,26.578206905787113,0.6938885054251266
83,26.689943298560554,0.6800921403458327
84,26.69558269483629,0.7000575972900497
85,26.674978739078185,0.6912669476860427
86,26.759062748794147,0.7046080671217586
87,26.702438465296655,0.6953263379043184
88,26.810324913445292,0.7063953668803686
89,26.740939686199717,0.6901912817366314
90,26.8443070702814,0.7040989386863369
91,26.889549034224267,0.6944867883130926
92,26.957948229713928,0.7111657254654327
93,26.818039732849975,0.7060143574731039
94,26.98763297514413,0.7143621300989369
95,26.957667582278717,0.7006622977309378
96,27.093842972377402,0.7164780216886419
97,27.023965731643493,0.7094549335297605
98,27.16636218763885,0.7221183802755784
99,27.182892510558545,0.7093355553755321
100,27.266590765412907,0.7253024648829929
101,27.264469928337878,0.7131450179695366
102,27.37086922978623,0.7276881979608604
103,27.286766867201862,0.7205510557398845
104,27.4282359976307,0.7283914982752924
105,27.38219025318446,0.7225839539906431
106,27.50294977234183,0.7338731725233056
107,27.411353756079244,0.7263069791586173
108,27.58153185223356,0.7369002639245124
109,27.558737654496298,0.728493765218005
110,27.686957126350748,0.7400633160964014
111,27.701072924245782,0.7363311650383195
112,27.857032168263522,0.7479547954046519
113,28.00942497347783,0.747917274170568
114,28.21892130436379,0.7662480509693027
115,28.55999943919961,0.7772517858665273
116,28.742285415286265,0.7950183013074444
117,28.80795707537553,0.7945946865238512
118,28.86961731960493,0.8002377361127708
119,28.91995732668616,0.7979874093931725
120,28.96557503574197,0.8040003718691722
121,29.00371556279758,0.8022715634990011
122,29.036986723720567,0.8068715244059975
123,29.070461690788427,0.8060390463907479
124,29.107776793922277,0.8096279201348445
125,29.139272264378654,0.8069595903535473
126,29.17436400352365,0.8120344504761406
127,29.196632704970323,0.8097485820911885
128,29.228513692513832,0.8139366039247413
129,29.247917073185818,0.811335536216062
130,29.276762821073646,0.8159235696854495
131,29.294049519520414,0.8122948542645536
132,29.32033700136271,0.8175811439126393
133,29.336602366021197,0.8152297225908148
134,29.359874697128113,0.8192273373694146
135,29.374705735869963,0.818050343557308
136,29.40734607744632,0.8209347849601742
137,29.419091142624822,0.8170874518491388
138,29.435425286959187,0.8223094161172235
139,29.450156630900544,0.8194536379554854
140,29.485811152739778,0.8236619596410878
141,29.50109022603293,0.8221281112576252
142,29.533887758041878,0.8246071689841947
143,29.52179116434054,0.8228189914572854
144,29.56571400411689,0.826098472358002
145,29.590273116641303,0.8250335829824118
146,29.61645095000256,0.827236829054934
147,29.648691464015315,0.8269672582588853
148,29.67892123391755,0.8284619296376735
149,29.7263287099863,0.8288309880962332
150,29.741382350982523,0.8304080380670936
151,29.79960982416334,0.8323656240396335
152,29.79132364637288,0.8322263547930041
153,29.84044918923841,0.8354808257683268
154,29.893199858535972,0.8363371237458387
155,29.967351702589376,0.8387844343234577
156,30.026870627022344,0.840040934535832
157,30.100272626898455,0.8418214164429452
158,30.129728613948267,0.8427068449725112
159,30.185253281779513,0.844178494438753
160,30.231902161313453,0.8445703452806813
161,30.289169734261275,0.8462738938032379
162,30.360232302355108,0.847094930940385
163,30.448527515674396,0.8495519298826174
164,30.523305551069537,0.850412565673292
165,30.60873507669789,0.8527624841949074
166,30.699235319892324,0.853921570045597
167,30.79836365931793,0.8563644187100579
168,30.895137738213574,0.8573535642777891
169,31.011363940640283,0.8599692347146245
170,31.112615091841462,0.8609241794183813
171,31.21633344524853,0.8631329420765979
172,31.314744090996612,0.8639770189379484
173,31.425212812690454,0.8664041160957944
174,31.526381062790037,0.866991992719967
175,31.62686744300947,0.86916956893278
176,31.71742020902108,0.8697504086402142
177,31.806548696006097,0.8715554975324832
178,31.88997357284066,0.8717955221174266
179,31.973127762935597,0.8736109266686775
180,32.05571998748945,0.8739688761176457
181,32.13236103977246,0.8757659256429113
182,32.21195522132976,0.876079602155182
183,32.28413234555001,0.8776059305473473
184,32.35367696482167,0.8777350610660023
185,32.425490560155886,0.879360538180396
186,32.490882673729814,0.8793420115814432
187,32.55675141801532,0.8808527055788581
188,32.62033000829629,0.8807606690312513
189,32.68786117739513,0.8822732360238777
190,32.748473842187586,0.8820562498911713
191,32.814044006742094,0.8834556340191215
192,32.874493220673926,0.8832804570343488
193,32.9364183943788,0.884292621060975
194,33.00084613322993,0.8842846943563446
195,33.06692198853639,0.885140508083947
196,33.12991443042782,0.8851313656026376
197,33.19391650251547,0.8856807814524621
198,33.255054964995914,0.8854560451718941
199,33.323818603313875,0.8853880502667241
