Iteration,Loss,PSNR,SSIM
0,226.99583435058594,15.176685121191726,0.3281003996788693
1,283.7293701171875,14.347882169553941,0.32881109667583897
2,252.5581512451172,14.404538784081652,0.33961286986421146
3,229.4510955810547,14.495929807156642,0.3336507546982374
4,209.90130615234375,14.775022879541249,0.34519195714385936
5,181.59446716308594,15.148461912971387,0.35704113508975377
6,177.226806640625,15.23829133436142,0.3696098092487495
7,162.49708557128906,15.274232367770493,0.3817941151204231
8,157.03857421875,15.270559457042586,0.3826203083002338
9,116.86383819580078,16.09576641476163,0.4951473700558734
10,110.11979675292969,16.350396837693303,0.5259474709194683
11,108.50690460205078,16.444416723641655,0.39159456849627106
12,105.13440704345703,16.53281844824608,0.3898436366560645
13,102.00988006591797,16.606668937705685,0.39160727634086456
14,100.9391098022461,16.59810944745125,0.36641717079368086
15,99.9801025390625,16.61710902603946,0.35013381182729864
16,99.00284576416016,16.762540573460182,0.36430823173918503
17,98.00110626220703,16.796649387709245,0.38735313088186174
18,96.495361328125,16.916519480745503,0.5218990496824691
19,94.46187591552734,16.976986427385434,0.40275286238005187
20,93.3658447265625,16.95987014157619,0.35148304580728507
21,91.31380462646484,17.104812092816903,0.4020682450490348
22,89.65068817138672,17.215295014451183,0.47283587741968214
23,87.23294067382812,17.328436978672197,0.507841371826588
24,84.2261962890625,17.417656791441424,0.4986401478525752
25,83.44123077392578,17.394306831611473,0.43624630204398557
26,82.9420166015625,17.370125065210274,0.37669429809778526
27,82.14742279052734,17.31523259919015,0.3168626149424151
28,81.59607696533203,17.24289617846425,0.26812612282993137
29,81.61190795898438,17.153794389825766,0.2325563150029407
30,79.1752700805664,17.2242024148623,0.21871922343346487
31,76.06051635742188,17.298367114459438,0.2112081499132733
32,74.0682601928711,17.382678865674183,0.20907531385410588
33,72.50428009033203,17.41129464199785,0.20108053071296467
34,71.03972625732422,17.44686849755055,0.19584444450542693
35,69.74075317382812,17.462998590674115,0.1897495976356182
36,69.04183197021484,17.48603414572694,0.1914654157515134
37,68.166748046875,17.52872771821869,0.1919631037780679
38,66.6044921875,17.613717972905167,0.19348956671810627
39,65.2725601196289,17.698746901676735,0.19900804744937373
40,64.58839416503906,17.78988160116278,0.2105813252453602
41,63.21283721923828,17.877184781305665,0.21914420793597716
42,62.1167106628418,17.910559965222447,0.22382320993741062
43,61.36112976074219,17.967591992837136,0.23413507681653245
44,60.41373825073242,18.085225083094354,0.2542900227370732
45,58.98764419555664,18.244764573653814,0.27580231268407274
46,56.72883224487305,18.493085247290153,0.30097570050962846
47,54.53487014770508,18.6503630514952,0.3232925770197655
48,45.74403381347656,19.110246166183334,0.3558208657890202
49,37.54109573364258,19.79300477943547,0.3938177360744261
50,27.871219635009766,20.50697423466635,0.43663822542243635
51,22.782047271728516,20.93712449633001,0.47468764744096337
52,20.820302963256836,21.106273998005356,0.511638838257913
53,19.177654266357422,21.225956649892677,0.5435578990236966
54,16.528139114379883,21.530609646558837,0.5811539753106701
55,12.079133987426758,22.062729705803644,0.6145715171711854
56,9.814491271972656,22.38030302319144,0.661375362722073
57,8.529943466186523,22.662170985857806,0.6907567587393373
58,8.327421188354492,22.699218558523192,0.7006866290661219
59,8.029942512512207,22.73040136200359,0.6945782939433665
60,8.063258171081543,22.728032835905786,0.6939480714677783
61,7.83738899230957,22.734359606542398,0.6908300701207063
62,7.792020797729492,22.74069596701603,0.6873817659106668
63,7.631113052368164,22.74794589605837,0.6734706108567365
64,7.222285270690918,22.81310115408823,0.6555441749107451
65,6.600677490234375,22.97890342538334,0.6426967312128835
66,6.284339427947998,23.031334536472094,0.6365072397210279
67,6.242709159851074,23.09429472982506,0.636404973488628
68,6.176730155944824,23.144099074531326,0.6311176300342316
69,5.859734535217285,23.16211197905855,0.6219941452662129
70,5.69490909576416,23.14331599665968,0.6099152222355222
71,5.665987491607666,23.13742496937958,0.6051603100902725
72,5.559591770172119,23.14433859656749,0.6068813048317663
73,5.602916717529297,23.149716023263245,0.6101492231731689
74,5.47658109664917,23.168657552709732,0.6103349240355189
75,5.414539337158203,23.166569492572027,0.6074887135543401
76,5.361945152282715,23.184178475767496,0.6097299849068082
77,5.343166828155518,23.172750792676,0.6166030292337403
78,5.314189910888672,23.17986242143003,0.6233931060753006
79,5.256833553314209,23.189633477718292,0.6278581913269001
80,5.185207843780518,23.225971989817005,0.6345008813846954
81,5.176942348480225,23.257593341653468,0.6444035375763585
82,5.139306545257568,23.285706916015933,0.6520684163600627
83,5.0641374588012695,23.300310803133467,0.6572382181502784
84,5.026679992675781,23.312715092274637,0.6611207900778558
85,5.011093616485596,23.326717851716374,0.6663556616609677
86,4.982701301574707,23.343764346286257,0.6723970746154019
87,4.966678142547607,23.35421563875164,0.6772802093898398
88,4.955374717712402,23.363144021274188,0.6807231033189316
89,4.937031269073486,23.37686051579611,0.6850913184172958
90,4.930975914001465,23.39453249752417,0.6897845932829445
91,4.92246150970459,23.403930934264245,0.6926406156308896
92,4.910205841064453,23.40835510903352,0.6940041118323393
93,4.900954246520996,23.41652951922194,0.6958780197171748
94,4.897382736206055,23.424514473694877,0.6981729654219471
95,4.886090278625488,23.428487482295267,0.6988579863333783
96,4.872369766235352,23.429186209249156,0.6980945316446735
97,4.841859340667725,23.443864263753852,0.6977148526971114
98,4.78825569152832,23.47465395636823,0.6975837761618994
99,4.763338088989258,23.483911792312703,0.6984253340828867
