Step,PSNR,SSIM
0,7.501516935526791,0.009044207057783702
1,18.208460844327742,0.1506276950557046
2,20.8155586203658,0.31139442277918244
3,22.289094412444758,0.3887299900123477
4,23.069808297019435,0.4294248201797516
5,24.054305476962053,0.4568823175727347
6,25.07387904544006,0.48630601368823945
7,25.528416419170185,0.5087579870801108
8,25.93290308401107,0.5255738428705895
9,26.532577785559738,0.5418794479224769
10,27.04163940077394,0.5638717444345567
11,27.518944691413473,0.5921938190349952
12,28.220436090277605,0.6293889601589008
13,29.52441134638383,0.6977876429912993
14,30.204884080076624,0.7495082927839681
15,30.670362039591797,0.8011536692423752
16,31.108816019921484,0.828524208910184
17,31.697711819385496,0.8478440917886421
18,32.30619472481942,0.8616881437867125
19,32.905361267743196,0.8730401396531761
20,33.519547629483725,0.8841085668995827
21,34.02110816599024,0.893708736123085
22,34.36509859047885,0.8992858564949036
23,34.71340043266207,0.905350597469449
24,35.08833222274019,0.910957023148328
25,35.48115013902935,0.9160400313635841
26,35.89529335956958,0.9205594164130092
27,36.35316957202528,0.9251429769684076
28,36.787744846097596,0.928767095551014
29,36.99628809818247,0.927165592818737
