Iteration,Loss,PSNR,SSIM
0,510.15374755859375,16.29538095256509,0.3672218007398798
1,196.51666259765625,18.486718843227163,0.4674550297848133
2,53.484004974365234,20.567109701868546,0.5583753657376566
3,116.46533203125,19.17676623333404,0.43091872343203697
4,165.48977661132812,19.114489791189534,0.3929757178587198
5,102.07388305664062,24.335224385866717,0.5556810416459311
6,72.27440643310547,24.560745161882892,0.5613121780015828
7,33.31653594970703,25.067398525661012,0.6497537798596679
8,7.425450801849365,26.26737411132034,0.803652551531455
9,15.969263076782227,26.2843604795454,0.6697488781098845
10,34.591819763183594,26.26314071165877,0.6240327597122944
11,41.62444305419922,25.664754846637933,0.5918180250260178
12,34.71149444580078,25.314920701077416,0.5906610566587588
13,18.716632843017578,25.645577899094896,0.6243596065095002
14,6.877842426300049,26.23638229491171,0.7168652367359208
15,9.581921577453613,26.380141469794225,0.785437413149775
16,17.067405700683594,26.36634665528137,0.6973480086024182
17,16.959562301635742,27.259029011143,0.6865614196381452
18,11.060352325439453,27.971228517528594,0.7210892229368612
19,3.7347748279571533,28.676639391037718,0.8040202913556564
20,3.629047393798828,29.01810210416525,0.8408645184182669
21,7.210006237030029,29.549500820067095,0.8135360790833481
22,12.24623966217041,27.585718633471167,0.7754844743418624
23,11.506672859191895,26.993807152811584,0.7858749087258637
24,6.938754081726074,27.02221534871296,0.8245309623551127
25,4.274393081665039,27.348597082268707,0.8018756129577725
26,5.949057579040527,27.671093533028195,0.7507006890641698
27,6.322381019592285,28.38445666064386,0.7452556912501187
28,3.543179512023926,30.008210167046148,0.7897728645999934
29,1.6962807178497314,30.111064223760696,0.8447181419257291
30,3.2432405948638916,29.721052003444107,0.8636714438228928
31,5.413537502288818,29.411213135718764,0.8444501543899434
32,4.82949686050415,29.328973191387334,0.841514473157031
33,2.5971896648406982,29.457096898826602,0.85011670474977
34,2.5262246131896973,29.47988313348326,0.8239989250119235
35,3.745535373687744,29.48123218836833,0.8060451168596058
36,3.175107002258301,29.65117772652814,0.8155550570606277
37,1.6735221147537231,29.95384778321047,0.838616947476377
38,1.5744558572769165,30.400503955160442,0.8366052929381748
39,3.233821153640747,29.30172633017935,0.8110700018162234
40,3.332617998123169,28.56807032265586,0.7938434315064009
41,2.4922993183135986,28.37132638036941,0.7925152568638667
42,1.4390432834625244,29.197443911398047,0.8053212331190972
43,1.2812765836715698,30.079369665306274,0.820423151163221
44,1.5823609828948975,29.801757532228272,0.8129543248439115
45,1.5523756742477417,29.59657472127457,0.8065669963916675
46,1.6732370853424072,29.570363305984422,0.7991331140894331
47,1.4839609861373901,29.656546003008884,0.7973230727256392
48,1.2208881378173828,30.04890529876612,0.7979079521456082
49,1.1033858060836792,30.19029760155385,0.7947382941452232
50,1.2036069631576538,29.42064045100626,0.772811941032311
51,1.2978637218475342,29.02234729984466,0.7514281476230659
52,1.403037667274475,29.08240743699504,0.7418451769800102
53,0.9838487505912781,29.55454813583568,0.7477494973134291
54,0.6221618056297302,30.1827502060833,0.7608219195113578
55,0.7711006999015808,30.15460815734619,0.7590523602886924
56,0.9116615653038025,29.943708571407814,0.7515995390811535
57,0.9959604740142822,29.927963922239684,0.7460910439956138
58,0.8606418967247009,30.155833603630512,0.7459241970902877
59,0.614849328994751,30.34468478082107,0.7549889693674408
60,0.7197586894035339,30.443082492276975,0.7757865776480701
61,0.8529659509658813,30.228333402830614,0.7808942849980912
62,0.7705593705177307,30.022678562617994,0.777873859620626
63,0.7024291157722473,30.17238315090482,0.7777452438880607
64,0.6638540625572205,30.505983949710753,0.7855352711325102
65,0.46537747979164124,30.91854860188551,0.7994391086891722
66,0.5555252432823181,30.951666639672872,0.8124326558541083
67,0.6059739589691162,30.98152185615048,0.8183534059768627
68,0.4857928156852722,31.046063812206256,0.820046797829208
69,0.5134924054145813,31.157849226690047,0.8198623032910173
70,0.6221898794174194,30.993336785840153,0.8219368127667745
71,0.5252205729484558,31.03755291890217,0.8306023486856557
72,0.553449273109436,30.89342688645978,0.8377861293764357
73,0.6578247547149658,30.881109720012848,0.8433623655131767
74,0.6038203239440918,31.021129533632713,0.8478717766281822
75,0.452615350484848,31.31631479400706,0.8521180224551664
76,0.47253429889678955,31.42102182072895,0.850901010837489
77,0.6270610690116882,31.282783505173825,0.843912777156326
78,0.7021616697311401,31.125608199821166,0.8445748043612425
79,0.6761263012886047,31.050702422377398,0.8487713245576801
80,0.6436476707458496,31.08495798175893,0.8541054413929768
81,0.601481020450592,31.249597581462268,0.859581172206088
82,0.49173876643180847,31.526706320399903,0.8662182113032928
83,0.3978424668312073,31.715992100858937,0.8721563321690143
84,0.45339134335517883,31.431046830467704,0.8690146641299892
85,0.4471726417541504,31.504423685243516,0.8708102728287522
86,0.4638521373271942,31.380249022620564,0.8712612212827029
87,0.4643019735813141,31.353787429283702,0.8727037104402668
88,0.43131107091903687,31.527531412345603,0.8762725313829987
89,0.4242002069950104,31.587946668988764,0.8770482808579765
90,0.42507684230804443,31.58065285880773,0.8771801501808814
91,0.39187389612197876,31.695597372036342,0.8791911274534385
92,0.38746485114097595,31.738709557432134,0.8798313816020563
93,0.3772073984146118,31.793572257063744,0.8809913694227918
94,0.3751637935638428,31.814689212906735,0.8825132756036436
95,0.36421865224838257,31.878716790759913,0.8833981763993147
96,0.36307528614997864,31.94485411735124,0.8820464291231017
97,0.36407458782196045,31.957728026218195,0.8822473123604132
98,0.34043464064598083,32.0681381025729,0.8853085243508033
99,0.3123079538345337,32.16635288061694,0.8897261239424183
