Step,PSNR,SSIM
0,7.302943078603486,0.01110186501049565
1,18.592502535846698,0.20040017006549105
2,21.29856226175583,0.3475720195591544
3,22.534102166665207,0.40984274265452375
4,23.265287548377536,0.44917369181919237
5,24.13562349603415,0.47126280229223333
6,25.00341404318952,0.491243307744188
7,25.470395436774297,0.5073406639047139
8,25.934824386519505,0.519351806089607
9,26.65120831634598,0.5383399111815154
10,27.372899673509423,0.566278884833847
11,28.046499701838478,0.6029542070178184
12,28.836992319126864,0.6428881515786743
13,29.846028795898263,0.6986011000161967
14,30.70347588790057,0.7512229695003564
15,31.179250405378657,0.8075545711877029
16,31.43721132936175,0.8337124220469352
17,31.967566891770574,0.8548299447313137
18,32.40223314995015,0.8677578674300238
19,32.89269879864294,0.8766005614780373
20,33.451135165727244,0.886463702848941
21,33.95214790508863,0.895195514916867
22,34.42597915863598,0.9014202574854344
23,34.87383298576253,0.9077932359496653
24,35.266492484306625,0.9135555039586518
25,35.636729278322974,0.9188108114034497
26,36.02385975525343,0.9234205303727985
27,36.46568229162013,0.9279689800918103
28,36.91232728921885,0.9315981441602706
29,37.13503329680212,0.9305689159865379
