Iteration,Loss,PSNR,SSIM
0,510.15374755859375,16.29538095256509,0.3672218007398798
1,196.5250244140625,18.48639831238812,0.4674554763551345
2,53.47195816040039,20.567911322998103,0.5584393841876373
3,116.51934051513672,19.175859637086344,0.430744244168718
4,165.503173828125,19.194596915306228,0.39940008543482397
5,104.78678894042969,24.31744324624458,0.5494856487602378
6,75.7889175415039,24.63134781989286,0.5606938623509709
7,34.1156005859375,25.850721250033217,0.6472357976673192
8,7.131438255310059,26.88469233056749,0.8178517288174392
9,14.186474800109863,26.89733223208538,0.6976649580834916
10,32.80384826660156,26.799447053859666,0.6493421014580418
11,40.42360305786133,26.328682098822366,0.6263152797803464
12,33.0750732421875,26.73344718291334,0.6447977215921581
13,16.810983657836914,27.680594898947717,0.7007637436022293
14,3.5846972465515137,28.738525174950638,0.8017893179730866
15,6.153810977935791,29.0518863915144,0.8040883323884928
16,16.867534637451172,28.75957201055315,0.7260633335770741
17,21.907201766967773,28.041689918875043,0.6886010901625617
18,18.227094650268555,27.748797349880245,0.6999474227825869
19,8.811275482177734,28.65362573824173,0.762958535591898
20,1.5909271240234375,29.869421379734,0.8710620044254967
21,4.850152015686035,29.443435259788828,0.8023958997594975
22,16.38770294189453,28.51302194392816,0.7314033718901165
23,26.573915481567383,28.086875276347186,0.7082279124813452
24,28.327119827270508,27.334130443258985,0.6892939281582106
25,20.801071166992188,27.655717505384267,0.7102970144585528
26,9.205306053161621,28.546519732363013,0.7662200000710963
27,1.4619423151016235,29.63890781479823,0.8503285734574162
28,5.379424571990967,30.535035599445695,0.8392462023079669
29,14.2935209274292,29.436283713975616,0.7440486554810197
30,19.1324520111084,28.31644035600077,0.7010988610968483
31,17.77016258239746,28.836488764465855,0.7150915346933231
32,11.223382949829102,29.68836095928912,0.770233127088868
33,3.642591953277588,30.708701725546725,0.8638239362789968
34,0.7602906227111816,31.267702660081234,0.8671805693383365
35,2.7999227046966553,30.94733352087392,0.8293958142886381
36,3.610473871231079,30.752818246383722,0.8185500606881874
37,2.1328539848327637,30.98596394995752,0.836284974641339
38,0.5578655004501343,31.34409836030215,0.8748606440117299
39,1.9468098878860474,31.154620258670786,0.8751340292807678
40,3.752814769744873,30.30863468628602,0.8409010360287568
41,3.377685070037842,30.235810594217554,0.8441783369277743
42,1.5155644416809082,30.68173075687571,0.8700502674354138
43,0.4809257686138153,31.66056144880674,0.8792061627193256
44,0.9597729444503784,30.80151799997822,0.8634748034914469
45,1.0223381519317627,30.185360974931218,0.862088611002784
46,0.6699708104133606,30.795988424865627,0.8760813498944785
47,0.4849781095981598,31.66991726918697,0.886968641855272
48,0.6631356477737427,31.17180352649698,0.8743746150456432
49,0.6099036931991577,31.385620859395523,0.8734524255904891
50,0.42380133271217346,31.765747949396,0.8815755084008309
51,0.7188968062400818,31.235622113507016,0.8836235546378195
52,0.8694360852241516,30.91377617091872,0.8791265648420821
53,0.5912914872169495,31.082493310473893,0.8789658571118608
54,0.5473881363868713,31.68500912903265,0.874691315227781
55,0.7487939596176147,31.32701774496161,0.8620518266604756
56,0.7899320125579834,30.940197034721734,0.863053516384951
57,0.7208979725837708,31.130067479381303,0.8698878098956826
58,0.5704904198646545,31.54702298882406,0.8772485073462213
59,0.4591607451438904,31.45486585748596,0.879237776869902
60,0.5982652306556702,31.225559154868094,0.8708900287121973
61,0.5747312307357788,31.386844628938746,0.8730338069161484
62,0.3972185254096985,31.690532309392122,0.8822367718242092
63,0.5064537525177002,31.62030485043281,0.8786486610486935
64,0.6281053423881531,31.276906621928255,0.8718892314432836
65,0.5464170575141907,31.3841359917335,0.87365715900838
66,0.44031885266304016,31.648391356573647,0.8774486967084802
67,0.3816729485988617,31.752718497410044,0.8825424464467766
68,0.43160247802734375,31.530942918106525,0.8809280355163046
69,0.39489489793777466,31.69343842434307,0.883012929831137
70,0.36072883009910583,31.872072871246427,0.8820063633033233
71,0.37210604548454285,31.855373797497325,0.880751640996247
72,0.3379438519477844,31.983568190772566,0.8831005835306835
73,0.3876630365848541,31.7381656601725,0.8837602237705491
74,0.4149031341075897,31.601047577038095,0.8814379646363354
75,0.3793734908103943,31.76347768235043,0.8832489257658112
76,0.30046653747558594,32.20120958903832,0.8860415053553823
77,0.3879641592502594,31.871486056797245,0.8803365866825795
78,0.40488380193710327,31.880395154959672,0.8813241684529148
79,0.34120380878448486,32.122175089884315,0.8865943497283496
80,0.32866600155830383,32.04872596197249,0.8900779010742702
81,0.3609369993209839,31.875361011929076,0.8885626694022957
82,0.32240062952041626,32.10436444766634,0.8907540409592204
83,0.29405340552330017,32.30316619383659,0.8909579948859494
84,0.3251790404319763,32.11464382241328,0.8877203102159239
85,0.2974003553390503,32.2866967740834,0.8902497585082287
86,0.2971465587615967,32.3238537894902,0.8924011403820966
87,0.2969989776611328,32.24308629170592,0.8928774490045134
88,0.2762022614479065,32.334472722795304,0.8937309047664547
89,0.2742195129394531,32.42428967567609,0.893348156449317
90,0.2742648720741272,32.42228528796859,0.8927657663550232
91,0.2662818133831024,32.4537291199444,0.8934231157191684
92,0.2601412832736969,32.46843756645355,0.8948647333958037
93,0.2618684768676758,32.43739013640307,0.895525438771565
94,0.25554442405700684,32.50655571280912,0.8959147759916787
95,0.2535713315010071,32.55187366736034,0.8952591034932369
96,0.25358787178993225,32.56272324049827,0.8952267795457923
97,0.24534660577774048,32.60495136926067,0.8965776224952321
98,0.2502193748950958,32.56290043689421,0.8979422294553485
99,0.2546854317188263,32.57035864217003,0.8984720442215819
