Step,PSNR,SSIM
0,17.04848073512165,0.12617209139853675
1,18.391189601213345,0.18369594809119713
2,19.352787449662326,0.2212486590290792
3,20.069140245023934,0.23807821499225484
4,20.70585504577504,0.26476090408480063
5,21.414482192351624,0.2956488370334825
6,22.19707009187934,0.3318677377111072
7,22.644302371632584,0.3465105037001714
8,23.049652729566045,0.3580728439319567
9,23.363013440265238,0.378003502130138
10,23.64785182337261,0.40163959279395023
11,24.4408479700463,0.42654673254804126
12,25.239277115287663,0.45443716740287093
13,25.87596849719437,0.4758588934145775
14,26.342145015707985,0.49701532840761126
15,26.738824423797027,0.5184059538746699
16,27.049510117958228,0.536826741067482
17,27.237358536511156,0.5494217853217952
18,27.376194032494432,0.5597771780897551
19,27.538630949691196,0.5724228303093966
20,27.698423509958783,0.5859630442635398
21,27.717856583461863,0.5957427537111971
22,27.912461280065614,0.6073785391176753
23,28.057986836984988,0.6206408298332915
24,28.586418797138332,0.6451617533208053
25,29.820090575095524,0.6920617060566892
26,29.786259587071804,0.7049517150697
27,29.904467184740827,0.7177822041195407
28,30.04970846281705,0.7307960619674134
29,30.146606490794824,0.7409557479571774
30,30.242035926075683,0.74985148870414
31,30.33704733999609,0.7573218411618228
32,30.436500024115695,0.765077849108953
33,30.48808011775744,0.7717977659266446
34,30.353465224229392,0.7778159964209749
35,29.9322207049544,0.7757257962300405
36,29.529828419897527,0.7674508017772792
37,29.23834476725422,0.757196022886301
38,29.06564825589811,0.7496203485800661
39,29.06675968117913,0.745159379552696
40,29.261015053652933,0.7476088139966516
41,29.55235564140775,0.7554622840194665
42,29.892532274341107,0.762458348093189
43,30.089276487080923,0.7658336913261112
44,30.188258828316265,0.765614306817215
45,30.271828593536476,0.7633217626961321
46,30.393966633095353,0.7602232541960573
47,30.650401205150104,0.7616659972868152
48,31.291193182707726,0.7827459930373272
49,32.461662999119014,0.8477410824747608
