Step,PSNR,SSIM
0,7.501516935526791,0.009044207057783702
1,18.234085925095897,0.15195888416154865
2,20.78581851467696,0.3101452008966558
3,22.280064022224664,0.3895551777849704
4,23.093666175538395,0.43174306585831906
5,24.08332716077451,0.45787050680174757
6,25.107835708495273,0.4855805846817005
7,25.563271784504813,0.5066405724759652
8,25.971011624528927,0.5228433880219272
9,26.56366546775011,0.5380921769235842
10,27.05778836809042,0.5576809287059126
11,27.524880260290324,0.5813892343198612
12,28.272956807061842,0.6130075029717653
13,29.521228798286216,0.6676477721592914
14,30.197809688124696,0.7137713074442404
15,30.726422326742536,0.7652888588169795
16,31.23066324462072,0.8104867456972679
17,31.858478085777055,0.8408828130602538
18,32.44886948285891,0.8612524311757088
19,33.025485063019474,0.8744637898531482
20,33.62358423905718,0.8873687413930297
21,34.10722181575462,0.896857398529768
22,34.428458834978315,0.903325586581111
23,34.777735984518344,0.9096372154911756
24,35.15817413642929,0.9148895762600303
25,35.548990954431304,0.9195126209512055
26,35.9629376570683,0.9242926008663177
27,36.42730049511191,0.9288211533169747
28,36.88928502044964,0.932834096997261
29,37.15665803143633,0.9330035894613266
