Step,PSNR,SSIM
0,13.226407037577758,0.017969521587204485
1,14.911499687445618,0.03257037719199464
2,16.1099502863507,0.054140661116477216
3,17.217077620345933,0.09049030573538168
4,18.032481887071363,0.15709142954469948
5,18.72639918295538,0.2273037517877187
6,19.28177560594989,0.2642982146853326
7,19.873521572949898,0.29640019837332915
8,20.47669164046321,0.31766007242070127
9,20.999104421807658,0.3061055083127362
10,21.402513354638995,0.2472602310611956
11,21.89302583748479,0.22872417101886142
12,22.404463926451022,0.26004822471404837
13,22.865503330577106,0.3100466942582274
14,23.274726289432287,0.3508153162025968
15,23.8065942759971,0.40561144517797865
16,24.62565506905223,0.45722786894571643
17,25.366751435700237,0.4891765478525879
18,25.925061499915508,0.5058294874986088
19,26.478408175061887,0.519526761627285
20,27.010796834201113,0.5388921685063173
21,27.321512935095566,0.5539536590790944
22,27.567497348746407,0.5670203450415991
23,27.799345814760706,0.5811981124718897
24,28.103940608672943,0.5989694131893811
25,28.58437337215337,0.6165260071032457
26,27.84328498423234,0.6146116144596636
27,27.38473439514562,0.6197243470721208
28,27.32933152089073,0.6290107525246516
29,27.366611963430216,0.6372487764529099
30,27.597045326053763,0.6452217524529434
31,27.753843455080975,0.6531171224520721
32,27.979490214825965,0.6637477440192681
33,28.556194007905113,0.6829877014144641
34,28.747614089587362,0.6924645727240196
35,29.034803936286693,0.7041179014427299
36,29.38206236586464,0.7161511018978068
37,29.61750789683386,0.7263979377259412
38,29.723580735849602,0.733154362742426
39,29.816289343106448,0.7385064780456554
40,29.915559618175095,0.74320912208265
41,30.02030060717976,0.7472286519259266
42,30.071607053110444,0.7493225531902807
43,30.017125148815108,0.7488134522805102
44,29.94583015141673,0.7460137373686516
45,29.860979521750842,0.7422144417848863
46,29.929215874875894,0.7421192479183748
47,30.23357701212436,0.7496860029198477
48,30.878258042816963,0.7731266005073981
49,32.090348708158444,0.8401468579652701
