Step,PSNR,SSIM
0,17.05359151935941,0.12838612343762443
1,18.426206594459856,0.188043209410395
2,19.40357117846723,0.22625952652837364
3,20.179175563615864,0.24494935043913324
4,20.824185687272852,0.26994758514360945
5,21.5359900690205,0.29963609483724823
6,22.270622088109594,0.33652856836751427
7,22.74458972073374,0.3522106365380215
8,23.164815203505395,0.36343466789400924
9,23.456472206736507,0.3821158349632706
10,23.759571280452253,0.4065852655299798
11,24.55589968996854,0.4287877413846189
12,25.392233845302595,0.45776794192342646
13,26.00162604751885,0.48075373958945644
14,26.580142532677566,0.5059170343424944
15,26.9705386645842,0.526993463619539
16,27.27363133605128,0.5452799582454637
17,27.50886409690894,0.5591028402781076
18,27.70232603792969,0.5713335075207977
19,27.87890514581513,0.5836355459922338
20,28.069550563816257,0.597401965136292
21,28.115369154739934,0.608360053089045
22,28.31925898999376,0.6188870686253533
23,28.405751979907343,0.6280661047220305
24,28.43652982719192,0.6378267995372974
25,28.835230176370455,0.6536579471138716
26,29.265545970203675,0.6689686133397892
27,29.99334440796021,0.6927979468854032
28,30.505744152055385,0.7177977513448801
29,28.11465363466981,0.7089982170926146
30,27.343280833921643,0.6189349291341659
31,27.292231471622394,0.6172434068698538
32,27.318959203077195,0.6340709458283463
33,27.51018370347138,0.6788101926199924
34,27.733022815867336,0.7017150652447548
35,28.145866281541178,0.7035922105259765
36,28.770200677250756,0.7164052237381767
37,29.29590582226501,0.7285720523881903
38,29.588401485952637,0.7359686340594357
39,29.760965223595157,0.7409616373228873
40,29.833048344056017,0.7432829098874288
41,29.9273829843872,0.7463539571584882
42,29.984316849884593,0.7475289189383201
43,30.00023983064836,0.7476040048885718
44,30.12043300905553,0.7483173753920407
45,30.26666817986949,0.7503276393301584
46,30.48634872427929,0.7554691234240964
47,30.804015589045882,0.7672876704715141
48,31.388134140266253,0.7975440987732169
49,32.281797291053714,0.8517835320188604
