Step,PSNR,SSIM
0,7.302943078603486,0.01110186501049565
1,18.35688237203977,0.1826142506777905
2,21.262168026485956,0.34409893796073493
3,22.49974934316418,0.40638244782014615
4,23.22786605038925,0.4456053115356834
5,24.100919733426554,0.46897089362252836
6,24.954954858260614,0.49003586600586074
7,25.411004053551327,0.5066989921179307
8,25.887657709247904,0.5200052901645758
9,26.614632653443575,0.5416283013171156
10,27.348469539547963,0.5752420144003304
11,28.017970002091772,0.6195166165779028
12,28.796056868534954,0.6641192281056191
13,29.791027331483765,0.7231135049556829
14,30.606699919313694,0.7791528189126532
15,31.05608757328865,0.8226845121273715
16,31.376227914197848,0.8390137611776367
17,31.878795714712155,0.8516718045744235
18,32.27284101435379,0.8583561708955011
19,32.731071937765925,0.864535718933165
20,33.248835749237664,0.8726375746481754
21,33.756630786102114,0.8823380499198585
22,34.202956858802594,0.8885157271395921
23,34.63969387898645,0.8952978485507369
24,35.022405602331105,0.9018501394214928
25,35.38131705318329,0.9078688295485378
26,35.741299323562515,0.912575027105689
27,36.130906294631345,0.9172433230707645
28,36.51389950966384,0.9206517574915886
29,36.66622185825709,0.9179299143009185
