Step,PSNR,SSIM
0,7.39284959207628,0.0062886057969355575
1,9.948846044339165,0.009912978244332423
2,12.920783463471208,0.018563687344042675
3,16.08311100166876,0.05104311180059717
4,18.20699884006522,0.17763152184457076
5,14.933291231333538,0.046931831804550704
6,18.10616128275521,0.1359650081006529
7,19.27480564282351,0.25757932370439185
8,16.408812804588187,0.08278776884256021
9,19.069200818621646,0.21642688765423132
10,19.886044459082342,0.29573581122680664
11,17.540141614206984,0.14280637286438083
12,19.769920674931846,0.28387745011981996
13,16.94111648962744,0.12389353233478069
14,19.32364747767216,0.2747314654999345
15,20.4390984767122,0.33135004682527835
16,18.233381497846334,0.1939920981645811
17,20.189095267891567,0.3328568379835661
18,20.63808997617882,0.3514593946648889
19,19.15915881535923,0.27343642495214804
20,20.560159330437045,0.3669413359110344
21,19.105319958232194,0.2554649252081022
22,20.739146841858197,0.38093714217793523
23,21.200777134952244,0.39170070881492536
24,20.03294668000916,0.32103494807251914
25,21.22356189127631,0.40928869601655593
26,21.774248818458304,0.4221289397833666
27,22.34262567440411,0.4367896109421118
28,21.398816480713286,0.38646897484922643
29,22.528387713458873,0.45950790362993427
30,23.14219234100758,0.4595763744727195
31,24.023162600463095,0.5014491583628883
32,23.07989179985961,0.42423722961786364
33,24.39344861828035,0.5147637684940002
34,25.206074165457032,0.548786218338385
35,24.285463022494845,0.4618687681070423
36,25.353434593198845,0.5530824953003628
37,24.465653705849796,0.4487470084039901
38,25.527932788561777,0.5614264720410367
39,25.388025357386912,0.5859201809240931
40,25.32550437506821,0.518989675565381
41,25.464049874405017,0.5946458189528064
42,25.180941080310827,0.4966954196601795
43,25.3821451184159,0.591271860777645
44,25.044714292198563,0.4842046441877462
45,25.3165798737837,0.5827137557524491
46,25.007739101669912,0.4897818915795804
47,25.283846414332437,0.5796268173488625
48,25.033028327936332,0.5066359420164065
49,25.271140896500278,0.5913700040569221
50,25.070359708554818,0.5210155510367457
51,25.353562145883032,0.5970082090136117
52,25.22049223740959,0.5521633257016807
53,25.314840909197578,0.6135243751756735
54,25.13499235082498,0.5728304794032952
55,25.283456023179816,0.6201948801694184
56,25.213531511578587,0.5809016305171377
57,25.34418204283948,0.6250757383970579
58,25.29966528396494,0.5970681493374559
59,25.3693696261055,0.6328171151100028
60,25.38064078230053,0.6085337673140968
61,25.555337050364983,0.6392633557287594
62,25.617430633583954,0.6192510022843905
63,25.671564718389874,0.6471553102922055
64,25.74545796586685,0.6364600748624664
65,25.831610276305014,0.656064603685375
66,25.909986203629845,0.639583559328704
67,25.945217149616447,0.6638776141365785
68,25.97405779746296,0.6365532796396796
69,26.112092757350005,0.6678674439377174
70,26.15006535232537,0.6596556246386314
71,26.274866890075653,0.6748965468322317
72,26.307998371148646,0.6614825996072808
73,26.414704864981996,0.6778580795206879
74,26.472346677001497,0.6733662861886597
75,26.571754654294615,0.6820249636582163
76,26.61235564758072,0.6803305804494231
77,26.724094464050886,0.686465563227819
78,26.70980068796399,0.6913093002050786
79,26.871787585064418,0.6932096840359593
80,27.06931490437573,0.6907935996734614
81,27.131690877249753,0.701310937731886
82,27.15691060806018,0.7051043748920749
83,27.24602667917643,0.7136308256760944
84,27.286181511200613,0.7127747121948651
85,27.367876374286514,0.721880245282694
86,27.428337216139177,0.7161986387266605
87,27.499380944115263,0.7296438766473125
88,27.545368820547914,0.7243293708245327
89,27.642841529652756,0.7311478755219594
90,27.460741209245533,0.7342124778842696
91,27.572340572621655,0.7394997807747974
92,27.708810422213737,0.7276626851160479
93,27.803006794750253,0.7430095374467865
94,27.792936583394923,0.7346373590195346
95,27.868889072077188,0.7470790018448237
96,27.87667464370651,0.7404915852615329
97,27.94578411630392,0.7548610945061024
98,27.96328724754474,0.7458250319164814
