Iteration,Loss,PSNR,SSIM
0,6463.212890625,5.755579724230707,0.008913093203994953
1,5880.173828125,6.133281836159972,-0.0019092673968783543
2,4669.056640625,6.907457266438678,0.010782428264838984
3,3085.70556640625,7.683001004166027,0.012514601061469812
4,1936.844970703125,10.066368805883958,0.31646514485708166
5,611.6102905273438,12.405136921928243,0.10088653228814469
6,254.5010986328125,16.718578239539134,0.25852331122269995
7,662.7020874023438,20.102322651651356,0.29718058042309764
8,1540.4700927734375,18.946640744044316,0.2743713506993563
9,2503.03857421875,17.141466607560282,0.3144200669820728
10,1936.4857177734375,18.814029256068302,0.3062295672200264
11,3921.530029296875,16.629567971015987,0.27066630009866255
12,3896.769775390625,16.59029726443183,0.2651387431624993
13,5566.2158203125,16.490794759314916,0.2600602033264452
14,5990.09326171875,16.487697088034498,0.25991473783089886
15,6495.724609375,16.484838956392377,0.2597561266084446
16,4974.32470703125,16.491041049181252,0.2600842747678751
17,6038.14501953125,16.484709207974337,0.25975189242535063
18,5851.9228515625,16.48489493681073,0.2597611792039962
19,9211.3828125,16.484111658977017,0.25971383525615416
20,5653.935546875,16.484409992179785,0.2597270900198423
21,5680.50439453125,16.484111658977017,0.25971383525615416
22,4609.380859375,16.48413103458336,0.2597153792878292
23,3597.45556640625,16.487943437539855,0.2599501087813966
24,6397.52001953125,16.484111658977017,0.25971383525615416
25,3629.027587890625,16.486507224813845,0.25987959402576133
26,5214.701171875,16.484111658977017,0.25971383525615416
27,1486.2418212890625,17.30300378372109,0.3303383458209178
28,1422.4993896484375,17.102771334373223,0.31734187061945807
29,1531.7239990234375,16.917647333233326,0.30535561658535837
30,1525.086181640625,16.936982783754033,0.30671998104236553
31,1241.4180908203125,17.508706574094347,0.34287591412669305
32,791.9890747070312,18.950550676419308,0.38075974633777454
33,334.9344177246094,20.134987996190873,0.3803797671188931
34,187.04481506347656,18.237628012671983,0.36770466292956494
35,257.0247497558594,16.712430304419506,0.36706870785384
36,268.3892517089844,20.043272897267713,0.3797269024490635
37,186.01687622070312,18.407164454531998,0.37876347100727875
38,432.5946044921875,15.104678809044092,0.357285214295177
39,195.90005493164062,19.53167662135761,0.3867123486310634
40,397.1970520019531,15.430237417780477,0.36023179709447445
41,749.0201416015625,13.530313305775735,0.34846740681067734
42,279.4618835449219,16.444300952845875,0.3711689334355348
43,819.2203979492188,13.304413358628913,0.3470542873598596
44,255.66712951660156,16.719016305045734,0.37702205222118895
45,813.5628051757812,13.344260697224872,0.3486783524661686
46,349.2118835449219,15.830593931842694,0.3689220777246036
47,856.5632934570312,13.165083495368105,0.34983165594797505
48,317.63018798828125,16.059297026814196,0.3765112100907065
49,192.1540985107422,19.741500421552477,0.3978856291522457
50,543.6979370117188,14.526005757279242,0.361657569620045
51,183.85047912597656,17.942897667079777,0.3886038567820006
52,732.2732543945312,13.61257972918824,0.3554138817179998
53,294.49945068359375,16.280302987889407,0.3794686796879348
54,190.27276611328125,19.66353269994454,0.4010385531380018
55,609.2369995117188,14.144511589128312,0.3611735017387882
56,287.97308349609375,16.3556753349318,0.3789513954366379
57,185.1089630126953,19.573504283740238,0.4010585202997342
58,683.8425903320312,13.79050231163893,0.3590999707416324
59,329.3879699707031,15.936073660936316,0.37729583918153914
60,178.16390991210938,18.99962946289425,0.4004592459884018
61,456.4622497558594,19.768911257387714,0.4046069942424362
62,517.0878295898438,14.589660236684034,0.3675104783722279
63,257.47210693359375,16.714531057464743,0.38441879239250326
64,185.80801391601562,19.35694853037057,0.40297657874424586
65,432.5304260253906,19.849169824778333,0.4044440659548251
66,577.21142578125,14.25664326885011,0.3655272543082285
67,325.9748229980469,15.960948100592791,0.3787899444830552
68,184.88514709472656,18.195106519889002,0.39545478238893556
69,250.1026611328125,20.13378973255032,0.4062673081019141
70,713.0498046875,18.61168119528568,0.4057922911428879
71,547.662841796875,14.408919772541537,0.3673854424515828
72,325.86029052734375,15.960887181647657,0.37910093580526927
73,191.9372100830078,17.94909349028445,0.39428059162272316
74,218.1064910888672,19.93763892281182,0.4066429590044924
75,551.736328125,19.407552428720834,0.40489537625297917
76,738.8218383789062,13.517179346187053,0.36009263765879873
77,490.9399719238281,14.726579991846897,0.3704114795340426
78,298.4424743652344,16.235178484325154,0.38189690620683897
79,188.19398498535156,18.10692885315621,0.3957194223883322
80,221.7825927734375,19.94912735069798,0.4076093166823583
81,492.13946533203125,19.711839680446335,0.40653207431045457
82,1151.90576171875,17.225522422174308,0.3329391367508491
83,663.7384033203125,13.827088535089441,0.3633600770873821
84,461.7580871582031,14.9104202147115,0.3719606852481746
85,292.98065185546875,16.2977470300064,0.3821663225756814
86,190.0687713623047,18.04870929879538,0.3954002151223586
87,206.0699920654297,19.7640863478379,0.406778853150037
88,402.1881408691406,20.083120543899952,0.40890014885905945
89,841.1168212890625,18.12876243066686,0.4079059796270309
90,902.5390014648438,12.899977932022296,0.35736207398136866
91,698.0872802734375,13.67900910988752,0.3623549806514226
92,506.87713623046875,14.6365943875375,0.3701004018712181
93,339.81402587890625,15.831814549950467,0.3792895086219545
94,221.9257049560547,17.277657258075287,0.389658760306794
95,179.12875366210938,18.883872014031674,0.40101442382238667
96,251.1264190673828,20.150453856003963,0.4084976590208276
97,496.669189453125,19.71724570311673,0.40739001226812066
98,968.8238525390625,17.6999595795207,0.3679441038440529
99,1821.7679443359375,16.539752861651145,0.2656266266776463
