Step,PSNR,SSIM
0,17.07625553406434,0.12934239364525038
1,18.452836200755968,0.1887353059114092
2,19.4254269723049,0.22664816470461852
3,20.189856451375796,0.24500917114189627
4,20.840578101937158,0.27035325707988606
5,21.552252847667447,0.3007695547223977
6,22.295826390988005,0.33726002100959723
7,22.760055509230344,0.35192989288645526
8,23.179801952584103,0.36367715724354216
9,23.47429799881958,0.38346384130182354
10,23.782066428108504,0.40776279388936004
11,24.59056317226052,0.4303104874798148
12,25.426077534706568,0.45952787124768085
13,26.038692424032824,0.4822805633963975
14,26.606755142922367,0.5071019052702597
15,27.00259116343667,0.5283825703842528
16,27.300010555220187,0.5467901777145732
17,27.53174756070984,0.5605040173247577
18,27.727396675362925,0.572864301334694
19,27.90069462510254,0.5849712311660483
20,28.102930136103254,0.5991736826455928
21,28.140485950114204,0.6096233718330637
22,28.344205494297313,0.6200408590456881
23,28.429721715034795,0.6292322038388136
24,28.473002860575303,0.6396936498205494
25,28.893282514645197,0.6561845261607108
26,29.3181229622812,0.6713635286303777
27,30.085165420116088,0.6963944030904602
28,30.585087030994572,0.7225445625742972
29,28.117572035779865,0.7148603030868024
30,27.371603740216376,0.6219466498014021
31,27.311335942751796,0.6198560412393213
32,27.335265731296904,0.6369981496804841
33,27.53038183036174,0.6843993822852769
34,27.75748365799452,0.7023253933097029
35,28.181857392831027,0.7058980856858934
36,28.82255589722114,0.7204106837320979
37,29.35341851196092,0.7330827584696193
38,29.63585784753115,0.740310815150601
39,29.821763760378957,0.7457641763174199
40,29.89815985409325,0.7482510210002484
41,29.97992468053434,0.7509268981404891
42,30.011839140579287,0.7513608917530449
43,30.024958508998346,0.7511380346013999
44,30.14154196178348,0.7512816521756462
45,30.26918977137397,0.7522029977554386
46,30.48309206308897,0.7565277877110993
47,30.78463671506361,0.7673909474521322
48,31.37810853775637,0.7959828909157179
49,32.33213698413876,0.85371432017639
