Step,PSNR,SSIM
0,9.996043298693838,0.009796597984894222
1,13.078279014997724,0.021550529673348605
2,16.27317433741616,0.06448286787196265
3,12.356253312122991,0.022721548669087533
4,15.774907435214827,0.04901609247846374
5,18.39897803353856,0.15571300251985587
6,14.87652316349994,0.046727223380029055
7,18.019800442741694,0.13042391979489956
8,19.65066410395341,0.25304601613713645
9,16.449039488446974,0.08218150905394321
10,19.414393476528968,0.22403537495373224
11,20.392302395582664,0.3029764259614798
12,17.76923328500315,0.13712653821780085
13,20.235097343316802,0.2888934822888494
14,20.102179658661225,0.283264254920453
15,21.14486588769479,0.3381479958497933
16,18.83707828636775,0.19318854094932336
17,21.02044809565758,0.3399793646296972
18,21.552643168424698,0.3628390950749539
19,19.857905633916186,0.26132095078471523
20,21.580311862820032,0.3762131853414402
21,19.952576821458642,0.24705546813518567
22,21.995772695912244,0.38905903696564464
23,22.567834302549485,0.4133481588589383
24,21.170478941552375,0.3134395833715096
25,22.675630371832625,0.4274879123363391
26,21.29688350270304,0.30516623080841104
27,23.12012380940579,0.4371256581628218
28,23.70919064941726,0.4779813950465174
29,22.877279482429735,0.39748272417647756
30,24.15496339222488,0.49488225706383066
31,22.98408492370582,0.3812136594961179
32,24.54519405105905,0.50355037885132
33,24.841485903552616,0.5448920376779826
34,24.29663308618612,0.46604201711862475
35,25.052120643137034,0.5553982725409362
36,24.151778489268395,0.42659185211218115
37,25.083311691264903,0.557213808830105
38,24.17417882017126,0.42562771657310433
39,25.068763319835806,0.5544557681137112
40,25.05127575031521,0.5816583968651712
41,24.892152499164165,0.51264280236063
42,25.01319689769295,0.5843056591733473
43,24.67634883057325,0.4997670508395337
44,24.94269917858087,0.5796856360378734
45,24.664378552854064,0.498753210377444
46,24.88508354640932,0.5783015925063666
47,24.567910701978278,0.5071094145937475
48,24.82466985548121,0.580716593739333
49,24.62238698696394,0.5435874289459875
50,24.842956098738757,0.5887224524352647
51,24.689152016919728,0.5461873348769092
52,24.844335554873478,0.5941790094443584
53,24.65439150896102,0.5661050001334821
54,24.74204529278428,0.5945176515802157
55,24.60151711640364,0.5740116509203352
56,24.787554248544463,0.6008141704375876
